fips,scenario,period_label,TXx_median,TXx_delta,SU_median,SU_delta,TR_median,TR_delta,WSDI_median,WSDI_delta,TXge90F_median,TXge90F_delta,TXge100F_median,TXge100F_delta,CDD_median,CDD_delta,Rx1day_median,Rx1day_delta,R20mm_median,R20mm_delta,TXx_p10,TXx_p90,SU_p10,SU_p90,TR_p10,TR_p90,WSDI_p10,WSDI_p90,TXge90F_p10,TXge90F_p90,TXge100F_p10,TXge100F_p90,CDD_p10,CDD_p90,Rx1day_p10,Rx1day_p90,R20mm_p10,R20mm_p90,TXx_nex_delta
48043,ssp245,near,42.15380952380952,1.68,260.7857142857143,17.5,100.42857142857144,21.0,30.42857142857143,21.0,147.07142857142858,17.5,37.0,14.0,61.385714285714286,2.1,41.57286904761905,1.941916666666667,3.9381428571428567,0.0809999999999999,41.45380952380952,42.85380952380952,208.62857142857143,312.9428571428571,80.34285714285714,120.51428571428572,24.342857142857145,36.51428571428572,117.65714285714289,176.4857142857143,29.6,44.4,49.10857142857143,73.66285714285715,33.25829523809524,49.88744285714286,3.1505142857142854,4.725771428571428,4.630739121210013
48047,ssp245,near,42.58,1.68,284.35714285714283,17.5,185.8571428571429,21.0,31.142857142857142,21.0,159.07142857142858,17.5,48.71428571428572,14.0,54.81428571428572,2.1,121.54912857142855,5.677700000000001,10.501714285714286,0.216,41.88,43.28,227.48571428571427,341.2285714285714,148.68571428571428,223.02857142857144,24.914285714285715,37.371428571428574,127.25714285714288,190.8857142857143,38.971428571428575,58.457142857142856,43.85142857142857,65.77714285714286,97.23930285714286,145.85895428571428,8.401371428571428,12.602057142857143,2.4056167602539062
48049,ssp245,near,42.12285714285714,1.68,187.3571428571429,17.5,91.0,21.0,32.285714285714285,21.0,105.35714285714286,17.5,39.57142857142857,14.0,129.1,2.1,28.27055,1.32055,5.615499999999999,0.1154999999999999,41.42285714285714,42.822857142857146,149.8857142857143,224.82857142857145,72.8,109.2,25.82857142857143,38.74285714285714,84.28571428571429,126.42857142857144,31.65714285714285,47.48571428571428,103.28,154.92,22.61644,33.92466,4.492399999999999,6.738599999999999,2.705575779506141
48051,ssp245,near,41.43714285714286,1.68,239.64285714285717,17.5,163.14285714285714,21.0,34.14285714285714,21.0,129.92857142857144,17.5,32.0,14.0,42.81428571428572,2.1,136.0553,6.3553,22.899571428571424,0.4709999999999999,40.73714285714286,42.13714285714286,191.7142857142857,287.57142857142856,130.5142857142857,195.77142857142857,27.31428571428571,40.97142857142857,103.94285714285716,155.91428571428574,25.6,38.4,34.251428571428576,51.37714285714286,108.84424,163.26636,18.31965714285714,27.47948571428571,5.290818568638393
48053,ssp245,near,42.47285714285714,1.68,234.92857142857144,17.5,156.28571428571428,21.0,33.57142857142857,21.0,125.92857142857144,17.5,30.285714285714285,14.0,38.67142857142857,2.1,148.38854285714285,6.9314,19.54485714285714,0.4019999999999999,41.77285714285714,43.17285714285715,187.94285714285712,281.9142857142857,125.02857142857142,187.54285714285717,26.85714285714285,40.285714285714285,100.74285714285716,151.11428571428573,24.228571428571428,36.34285714285714,30.937142857142856,46.40571428571428,118.71083428571428,178.06625142857143,15.635885714285712,23.453828571428566,2.647918919154577
48055,ssp245,near,41.85142857142857,1.68,253.07142857142856,17.5,160.28571428571428,21.0,31.285714285714285,21.0,139.64285714285714,17.5,40.42857142857143,14.0,93.95714285714286,2.1,318.5063714285714,14.8778,20.711714285714283,0.4259999999999999,41.15142857142857,42.55142857142857,202.45714285714288,303.6857142857143,128.22857142857143,192.34285714285716,25.02857142857143,37.54285714285714,111.71428571428572,167.57142857142856,32.34285714285714,48.51428571428572,75.16571428571429,112.74857142857142,254.80509714285716,382.2076457142857,16.569371428571426,24.85405714285714,3.9169716971261153
48057,ssp245,near,36.39666666666666,1.68,227.3571428571429,17.5,221.14285714285717,21.0,32.285714285714285,21.0,42.5,17.5,14.0,14.0,35.385714285714286,2.1,133.25297142857144,6.224400000000001,20.711714285714283,0.4259999999999999,35.69666666666666,37.09666666666666,181.8857142857143,272.8285714285714,176.9142857142857,265.37142857142857,25.82857142857143,38.74285714285714,34.0,51.0,11.2,16.8,28.30857142857143,42.462857142857146,106.60237714285716,159.90356571428572,16.569371428571426,24.85405714285714,5.896078999837243
48061,ssp245,near,37.2447619047619,1.68,288.2142857142857,17.5,247.7142857142857,21.0,31.57142857142857,21.0,95.64285714285714,17.5,14.0,14.0,32.957142857142856,2.1,236.55699285714283,11.04985,24.795714285714283,0.5099999999999999,36.5447619047619,37.944761904761904,230.57142857142856,345.8571428571429,198.17142857142855,297.25714285714287,25.257142857142856,37.885714285714286,76.5142857142857,114.77142857142856,11.2,16.8,26.365714285714283,39.54857142857143,189.24559428571428,283.8683914285714,19.836571428571425,29.75485714285714,5.171556302025209
48073,ssp245,near,39.76571428571429,1.68,200.64285714285717,17.5,141.42857142857144,21.0,33.0,21.0,92.92857142857144,17.5,19.57142857142857,14.0,28.24285714285714,2.1,150.77127142857142,7.0427,27.27528571428571,0.5609999999999999,39.065714285714286,40.46571428571429,160.5142857142857,240.77142857142857,113.14285714285715,169.71428571428572,26.4,39.6,74.34285714285714,111.51428571428572,15.657142857142857,23.485714285714284,22.59428571428571,33.89142857142857,120.61701714285714,180.9255257142857,21.82022857142857,32.73034285714286,5.994789559500553
48075,ssp245,near,44.38,1.68,209.5,17.5,107.28571428571428,21.0,28.857142857142858,21.0,122.5,17.5,45.85714285714286,14.0,47.52857142857143,2.1,197.6316,9.2316,18.232142857142858,0.3749999999999999,43.67999999999999,45.08,167.6,251.4,85.82857142857144,128.74285714285716,23.085714285714285,34.62857142857143,98.0,147.0,36.68571428571429,55.02857142857143,38.02285714285715,57.03428571428572,158.10528,237.15792,14.585714285714284,21.87857142857143,0.7081222534179759
48081,ssp245,near,43.89428571428572,1.68,233.5,17.5,93.42857142857144,21.0,32.85714285714286,21.0,137.64285714285714,17.5,49.42857142857143,14.0,44.24285714285715,2.1,80.96781428571428,3.7821,9.043142857142858,0.186,43.19428571428571,44.59428571428572,186.8,280.2,74.74285714285715,112.11428571428571,26.28571428571429,39.42857142857143,110.11428571428571,165.17142857142858,39.54285714285714,59.31428571428572,35.394285714285715,53.09142857142858,64.77425142857143,97.16137714285712,7.234514285714286,10.851771428571428,1.2135646275111611
48083,ssp245,near,43.72285714285714,1.68,233.2142857142857,17.5,119.57142857142856,21.0,33.285714285714285,21.0,134.64285714285714,17.5,49.0,14.0,46.67142857142857,2.1,110.92425714285714,5.1814,13.127142857142855,0.2699999999999999,43.02285714285714,44.42285714285715,186.57142857142856,279.8571428571429,95.65714285714286,143.4857142857143,26.628571428571423,39.94285714285714,107.71428571428572,161.57142857142856,39.2,58.8,37.33714285714286,56.00571428571429,88.73940571428571,133.10910857142858,10.501714285714286,15.752571428571429,0.7784853254045743
48085,ssp245,near,41.83714285714286,1.68,207.07142857142856,17.5,137.0,21.0,31.0,21.0,108.35714285714286,17.5,26.0,14.0,40.1,2.1,233.9419857142857,10.9277,31.35928571428571,0.6449999999999999,41.137142857142855,42.53714285714286,165.65714285714287,248.4857142857143,109.6,164.4,24.8,37.2,86.68571428571428,130.02857142857144,20.8,31.2,32.08,48.120000000000005,187.15358857142851,280.73038285714284,25.087428571428568,37.631142857142855,3.5711232866559683
48093,ssp245,near,44.822857142857146,1.68,232.07142857142856,17.5,123.71428571428572,21.0,32.714285714285715,21.0,133.92857142857144,17.5,55.71428571428572,14.0,62.385714285714286,2.1,136.2800857142857,6.3658,15.314999999999998,0.3149999999999999,44.12285714285714,45.52285714285715,185.65714285714287,278.4857142857143,98.97142857142856,148.45714285714286,26.17142857142857,39.25714285714286,107.14285714285715,160.71428571428572,44.57142857142857,66.85714285714286,49.90857142857143,74.86285714285714,109.02406857142856,163.53610285714282,12.252,18.378,0.24214423043387256
48097,ssp245,near,41.73714285714286,1.68,183.2142857142857,17.5,106.0,21.0,32.42857142857143,21.0,90.35714285714286,17.5,25.285714285714285,14.0,37.24285714285715,2.1,112.85741428571428,5.2717,24.504,0.504,41.03714285714285,42.43714285714286,146.57142857142858,219.8571428571429,84.8,127.2,25.942857142857143,38.91428571428572,72.28571428571429,108.42857142857144,20.228571428571428,30.34285714285714,29.79428571428572,44.691428571428574,90.28593142857144,135.42889714285715,19.6032,29.4048,3.7414960588727695
48099,ssp245,near,42.53714285714285,1.68,226.64285714285717,17.5,137.71428571428572,21.0,30.857142857142858,21.0,126.21428571428572,17.5,39.71428571428572,14.0,54.67142857142857,2.1,64.64837142857142,3.0198,9.189,0.1889999999999999,41.83714285714285,43.23714285714286,181.3142857142857,271.9714285714286,110.17142857142858,165.25714285714287,24.685714285714287,37.02857142857143,100.97142857142856,151.45714285714286,31.77142857142857,47.65714285714286,43.73714285714286,65.60571428571428,51.71869714285714,77.57804571428571,7.3512,11.0268,3.336369105747771
48105,ssp245,near,42.96571428571429,1.68,220.2142857142857,17.5,108.57142857142856,21.0,29.142857142857142,21.0,123.21428571428572,17.5,39.285714285714285,14.0,63.1,2.1,55.52207142857143,2.5935,6.126,0.126,42.26571428571428,43.66571428571429,176.17142857142858,264.25714285714287,86.85714285714286,130.28571428571428,23.314285714285717,34.971428571428575,98.57142857142856,147.85714285714286,31.428571428571427,47.14285714285714,50.48,75.72,44.417657142857145,66.62648571428572,4.900799999999999,7.351199999999999,1.748964364188062
48109,ssp245,near,41.013333333333335,1.68,166.66666666666666,17.5,73.33333333333334,21.0,28.666666666666668,21.0,66.0,17.5,18.666666666666668,14.0,88.93333333333332,2.1,132.62856666666664,6.195233333333333,5.955833333333333,0.1224999999999999,40.31333333333333,41.71333333333334,133.33333333333331,200.0,58.66666666666667,88.00000000000001,22.933333333333334,34.400000000000006,52.8,79.2,14.933333333333334,22.4,71.14666666666666,106.71999999999998,106.10285333333331,159.15427999999997,4.764666666666666,7.146999999999999,4.713158671061194
48113,ssp245,near,42.16333333333333,1.68,221.5,17.5,152.14285714285714,21.0,33.0,21.0,122.78571428571428,17.5,31.571428571428573,14.0,35.52857142857143,2.1,188.5627452380952,8.807983333333333,30.629999999999995,0.6299999999999999,41.46333333333333,42.86333333333334,177.2,265.8,121.71428571428572,182.57142857142856,26.4,39.6,98.22857142857144,147.34285714285716,25.25714285714286,37.885714285714286,28.422857142857147,42.63428571428572,150.85019619047617,226.27529428571424,24.504,36.75599999999999,3.6058100382486984
48117,ssp245,near,43.294285714285714,1.68,204.78571428571428,17.5,52.57142857142857,21.0,31.142857142857142,21.0,120.92857142857144,17.5,35.714285714285715,14.0,54.24285714285715,2.1,87.26181428571428,4.0761,6.563571428571429,0.1349999999999999,42.59428571428571,43.99428571428572,163.82857142857142,245.74285714285716,42.05714285714286,63.08571428571428,24.914285714285715,37.371428571428574,96.74285714285716,145.11428571428573,28.571428571428573,42.85714285714286,43.39428571428572,65.09142857142858,69.80945142857142,104.71417714285714,5.250857142857143,7.876285714285714,-0.41560331072125933
48121,ssp245,near,43.05857142857143,1.68,215.2142857142857,17.5,142.0,21.0,32.0,21.0,123.5,17.5,35.85714285714286,14.0,38.81428571428572,2.1,209.32045714285712,9.7776,31.94271428571428,0.6569999999999999,42.35857142857142,43.75857142857143,172.17142857142858,258.25714285714287,113.6,170.4,25.6,38.4,98.8,148.2,28.68571428571429,43.02857142857143,31.051428571428573,46.57714285714286,167.4563657142857,251.1845485714285,25.554171428571426,38.33125714285714,2.693533216203967
48127,ssp245,near,43.822857142857146,1.68,217.2142857142857,17.5,132.57142857142856,21.0,28.0,21.0,135.21428571428572,17.5,68.14285714285714,14.0,125.52857142857142,2.1,31.709771428571425,1.4812,2.479571428571428,0.0509999999999999,43.12285714285714,44.52285714285715,173.77142857142857,260.65714285714284,106.05714285714284,159.08571428571426,22.4,33.6,108.17142857142858,162.25714285714287,54.51428571428571,81.77142857142857,100.42285714285714,150.6342857142857,25.36781714285714,38.05172571428571,1.9836571428571423,2.9754857142857136,3.434147862025668
48135,ssp245,near,43.90857142857144,1.68,228.5,17.5,121.0,21.0,28.714285714285715,21.0,130.21428571428572,17.5,45.42857142857143,14.0,97.95714285714286,2.1,157.2900571428571,7.347199999999999,8.605571428571428,0.177,43.20857142857143,44.60857142857144,182.8,274.2,96.8,145.2,22.97142857142857,34.457142857142856,104.17142857142858,156.25714285714287,36.34285714285714,54.51428571428572,78.36571428571429,117.54857142857142,125.83204571428568,188.7480685714285,6.884457142857142,10.326685714285714,1.6376395089285651
48137,ssp245,near,40.96571428571429,1.68,214.07142857142856,17.5,119.71428571428572,21.0,31.0,21.0,102.78571428571428,17.5,22.142857142857142,14.0,52.957142857142856,2.1,69.57867142857143,3.2501000000000007,7.73042857142857,0.1589999999999999,40.26571428571428,41.66571428571429,171.25714285714287,256.8857142857143,95.77142857142856,143.65714285714284,24.8,37.2,82.22857142857143,123.34285714285716,17.714285714285715,26.57142857142857,42.36571428571428,63.54857142857143,55.66293714285714,83.4944057142857,6.184342857142856,9.276514285714285,3.1905857631138375
48139,ssp245,near,42.18,1.68,212.07142857142856,17.5,134.14285714285714,21.0,30.714285714285715,21.0,115.5,17.5,32.42857142857143,14.0,40.1,2.1,174.6734857142857,8.1592,21.00342857142857,0.432,41.48,42.88,169.65714285714287,254.4857142857143,107.31428571428572,160.97142857142856,24.571428571428573,36.85714285714286,92.4,138.6,25.942857142857143,38.91428571428572,32.08,48.120000000000005,139.73878857142856,209.60818285714285,16.802742857142857,25.204114285714287,3.6670265197753906
48141,ssp245,near,43.25857142857143,1.68,229.78571428571428,17.5,129.71428571428572,21.0,32.0,21.0,142.5,17.5,46.57142857142857,14.0,74.52857142857142,2.1,48.321435714285705,2.25715,3.063,0.063,42.55857142857143,43.95857142857143,183.82857142857145,275.74285714285713,103.77142857142856,155.65714285714287,25.6,38.4,114.0,171.0,37.25714285714285,55.885714285714286,59.62285714285714,89.4342857142857,38.65714857142856,57.98572285714285,2.4504,3.6756,2.75989445277623
48143,ssp245,near,42.565714285714286,1.68,228.07142857142856,17.5,132.42857142857144,21.0,34.42857142857143,21.0,124.78571428571428,17.5,37.14285714285714,14.0,51.385714285714286,2.1,110.96921428571429,5.1835,20.274142857142856,0.417,41.86571428571428,43.26571428571429,182.45714285714288,273.6857142857143,105.94285714285716,158.91428571428574,27.542857142857144,41.31428571428572,99.82857142857144,149.74285714285716,29.71428571428571,44.57142857142857,41.10857142857143,61.66285714285714,88.77537142857143,133.16305714285716,16.219314285714283,24.32897142857143,2.5386784144810264
48149,ssp245,near,41.42285714285714,1.68,244.2142857142857,17.5,177.14285714285714,21.0,34.14285714285714,21.0,137.35714285714286,17.5,36.14285714285714,14.0,48.1,2.1,156.3159857142857,7.301699999999999,19.107285714285712,0.3929999999999999,40.72285714285714,42.12285714285714,195.37142857142857,293.0571428571429,141.71428571428572,212.57142857142856,27.31428571428571,40.97142857142857,109.88571428571429,164.82857142857142,28.91428571428571,43.37142857142857,38.48,57.72,125.05278857142856,187.57918285714285,15.28582857142857,22.92874285714285,4.789531162806924
48157,ssp245,near,39.83,1.68,264.7857142857143,17.5,191.7142857142857,21.0,34.42857142857143,21.0,127.64285714285714,17.5,21.0,14.0,27.67142857142857,2.1,207.06510714285716,9.67225,35.15157142857143,0.723,39.13,40.53,211.82857142857145,317.74285714285713,153.37142857142857,230.05714285714288,27.542857142857144,41.31428571428572,102.11428571428571,153.17142857142858,16.8,25.2,22.13714285714285,33.205714285714286,165.6520857142857,248.47812857142856,28.121257142857143,42.18188571428571,3.9034484863281236
48165,ssp245,near,43.794285714285714,1.68,224.64285714285717,17.5,80.85714285714286,21.0,29.285714285714285,21.0,127.92857142857144,17.5,39.0,14.0,117.8142857142857,2.1,83.36552857142856,3.8941,6.563571428571429,0.1349999999999999,43.09428571428571,44.49428571428572,179.71428571428572,269.57142857142856,64.68571428571428,97.02857142857144,23.428571428571427,35.14285714285714,102.34285714285714,153.51428571428573,31.2,46.8,94.25142857142856,141.37714285714284,66.69242285714284,100.03863428571428,5.250857142857143,7.876285714285714,1.2394938877650645
48167,ssp245,near,35.683571428571426,1.68,210.2142857142857,17.5,221.8571428571429,21.0,34.14285714285714,21.0,34.35714285714286,17.5,14.0,14.0,28.38571428571429,2.1,397.9606285714285,18.5892,33.10957142857143,0.6809999999999999,34.98357142857142,36.38357142857143,168.17142857142858,252.25714285714287,177.4857142857143,266.22857142857146,27.31428571428571,40.97142857142857,27.485714285714288,41.22857142857144,11.2,16.8,22.708571428571428,34.06285714285714,318.3685028571428,477.55275428571423,26.48765714285714,39.73148571428571,6.10539768763951
48171,ssp245,near,41.00857142857143,1.68,227.3571428571429,17.5,130.85714285714286,21.0,32.57142857142857,21.0,110.78571428571428,17.5,23.857142857142858,14.0,44.81428571428572,2.1,130.04602857142856,6.074599999999999,15.169142857142855,0.312,40.30857142857143,41.70857142857143,181.8857142857143,272.8285714285714,104.68571428571428,157.02857142857144,26.057142857142857,39.08571428571428,88.62857142857143,132.94285714285715,19.085714285714285,28.62857142857143,35.85142857142857,53.77714285714286,104.03682285714284,156.05523428571428,12.135314285714283,18.20297142857143,2.908186994280136
48177,ssp245,near,42.137142857142855,1.68,254.3571428571429,17.5,178.85714285714286,21.0,32.57142857142857,21.0,144.92857142857144,17.5,46.0,14.0,39.385714285714286,2.1,164.6330571428571,7.690199999999999,15.89842857142857,0.3269999999999999,41.43714285714285,42.83714285714286,203.4857142857143,305.22857142857146,143.0857142857143,214.62857142857143,26.057142857142857,39.08571428571428,115.94285714285716,173.91428571428574,36.8,55.2,31.50857142857143,47.26285714285714,131.70644571428568,197.5596685714285,12.718742857142855,19.078114285714285,3.713841029575896
48179,ssp245,near,42.794285714285714,1.68,183.64285714285717,17.5,64.71428571428572,21.0,29.142857142857142,21.0,102.5,17.5,29.57142857142857,14.0,96.1,2.1,81.63318,3.813180000000001,10.822599999999998,0.2225999999999999,42.09428571428571,43.49428571428572,146.9142857142857,220.37142857142857,51.77142857142858,77.65714285714287,23.314285714285717,34.971428571428575,82.0,123.0,23.65714285714285,35.48571428571428,76.88,115.32,65.306544,97.959816,8.658079999999998,12.987119999999996,0.9235804966517875
48181,ssp245,near,42.22285714285714,1.68,197.3571428571429,17.5,126.28571428571428,21.0,30.857142857142858,21.0,110.21428571428572,17.5,31.428571428571427,14.0,52.52857142857143,2.1,115.77962857142856,5.408200000000001,14.294,0.294,41.52285714285714,42.92285714285715,157.8857142857143,236.82857142857145,101.02857142857144,151.54285714285714,24.685714285714287,37.02857142857143,88.17142857142856,132.25714285714287,25.142857142857142,37.71428571428572,42.02285714285715,63.03428571428572,92.62370285714286,138.9355542857143,11.435199999999998,17.1528,3.132161930629181
48183,ssp245,near,40.80857142857143,1.68,217.92857142857144,17.5,142.85714285714286,21.0,29.142857142857142,21.0,106.5,17.5,24.0,14.0,32.528571428571425,2.1,240.41581428571428,11.2301,29.900714285714283,0.6149999999999999,40.10857142857142,41.50857142857143,174.34285714285713,261.51428571428573,114.28571428571428,171.42857142857144,23.314285714285717,34.971428571428575,85.2,127.8,19.2,28.8,26.02285714285714,39.03428571428571,192.3326514285714,288.49897714285714,23.920571428571428,35.88085714285714,4.653334699358261
48187,ssp245,near,42.85142857142857,1.68,260.7857142857143,17.5,171.0,21.0,33.14285714285714,21.0,147.07142857142858,17.5,50.142857142857146,14.0,39.385714285714286,2.1,317.6222142857143,14.8365,21.149285714285718,0.435,42.15142857142857,43.55142857142857,208.62857142857143,312.9428571428571,136.8,205.2,26.514285714285712,39.771428571428565,117.65714285714289,176.4857142857143,40.114285714285714,60.17142857142858,31.50857142857143,47.26285714285714,254.09777142857143,381.1466571428571,16.919428571428572,25.379142857142856,2.7934609549386167
48189,ssp245,near,41.637142857142855,1.68,194.64285714285717,17.5,41.71428571428572,21.0,29.57142857142857,21.0,92.92857142857144,17.5,20.0,14.0,91.8142857142857,2.1,80.48827142857142,3.7597,8.605571428571428,0.177,40.93714285714285,42.33714285714286,155.71428571428572,233.57142857142856,33.371428571428574,50.05714285714286,23.65714285714285,35.48571428571428,74.34285714285714,111.51428571428572,16.0,24.0,73.45142857142856,110.17714285714284,64.39061714285714,96.58592571428572,6.884457142857142,10.326685714285714,1.702261134556366
48193,ssp245,near,43.23714285714286,1.68,229.5,17.5,138.0,21.0,33.14285714285714,21.0,128.64285714285714,17.5,43.14285714285714,14.0,41.81428571428572,2.1,112.3778714285714,5.2493,16.773571428571426,0.3449999999999999,42.53714285714285,43.93714285714286,183.6,275.4,110.4,165.6,26.514285714285712,39.771428571428565,102.91428571428573,154.37142857142857,34.51428571428571,51.771428571428565,33.45142857142857,50.17714285714286,89.90229714285712,134.8534457142857,13.41885714285714,20.12828571428571,2.0210599626813632
48201,ssp245,near,39.55755102040816,1.68,249.5,17.5,200.28571428571428,21.0,33.285714285714285,21.0,114.21428571428572,17.5,16.714285714285715,14.0,24.957142857142856,2.1,169.27862857142856,7.9072,37.777,0.7769999999999999,38.85755102040815,40.25755102040816,199.6,299.4,160.22857142857143,240.34285714285716,26.628571428571423,39.94285714285714,91.37142857142857,137.05714285714285,13.371428571428572,20.057142857142857,19.965714285714284,29.948571428571427,135.42290285714284,203.13435428571427,30.221599999999995,45.33239999999999,3.8856333362812947
48203,ssp245,near,40.00857142857143,1.68,206.92857142857144,17.5,123.28571428571428,21.0,29.42857142857143,21.0,85.07142857142857,17.5,18.0,14.0,26.81428571428572,2.1,161.5609857142857,7.546699999999999,34.714,0.714,39.30857142857143,40.70857142857143,165.54285714285714,248.3142857142857,98.62857142857143,147.94285714285715,23.542857142857144,35.31428571428572,68.05714285714285,102.08571428571427,14.4,21.6,21.45142857142857,32.17714285714286,129.24878857142855,193.87318285714284,27.7712,41.6568,5.264636884416852
