fips,scenario,period_label,TXx_median,TXx_delta,SU_median,SU_delta,TR_median,TR_delta,WSDI_median,WSDI_delta,TXge90F_median,TXge90F_delta,TXge100F_median,TXge100F_delta,CDD_median,CDD_delta,Rx1day_median,Rx1day_delta,R20mm_median,R20mm_delta,TXx_p10,TXx_p90,SU_p10,SU_p90,TR_p10,TR_p90,WSDI_p10,WSDI_p90,TXge90F_p10,TXge90F_p90,TXge100F_p10,TXge100F_p90,CDD_p10,CDD_p90,Rx1day_p10,Rx1day_p90,R20mm_p10,R20mm_p90,TXx_nex_delta
06029,ssp245,near,44.023809523809526,1.4,196.78571428571428,10.5,63.85714285714285,14.0,24.6,12.6,119.1142857142857,8.399999999999999,46.6,5.6,83.74285714285713,5.6,46.96173238095238,1.279113333333333,3.3317142857142854,0.0459999999999999,43.32380952380952,44.72380952380953,157.42857142857142,236.14285714285717,51.08571428571428,76.62857142857143,19.68,29.520000000000003,95.29142857142855,142.93714285714285,37.28,55.92,66.99428571428571,100.49142857142856,37.5693859047619,56.35407885714285,2.6653714285714285,3.9980571428571423,-2.261359877813433
06031,ssp245,near,45.08571428571429,1.4,208.78571428571428,10.5,39.57142857142857,14.0,23.314285714285717,12.6,132.82857142857142,8.399999999999999,61.31428571428572,5.6,167.0285714285714,5.6,38.601400000000005,1.0514,3.3317142857142854,0.0459999999999999,44.385714285714286,45.78571428571429,167.0285714285714,250.54285714285717,31.65714285714285,47.48571428571428,18.65142857142857,27.97714285714285,106.26285714285714,159.3942857142857,49.05142857142857,73.57714285714286,133.62285714285713,200.4342857142857,30.881120000000003,46.32168000000001,2.6653714285714285,3.9980571428571423,-1.0758975437709282
06035,ssp245,near,37.97142857142857,1.4,112.07142857142856,10.5,17.714285714285715,14.0,23.88571428571429,12.6,49.54285714285714,8.399999999999999,9.028571428571428,5.6,,5.6,,,,,37.271428571428565,38.67142857142857,89.65714285714286,134.4857142857143,14.171428571428573,21.25714285714286,19.10857142857143,28.662857142857145,39.63428571428572,59.45142857142857,7.222857142857142,10.834285714285716,,,,,,,4.535522569928851
06037,ssp245,near,38.42049486461251,1.4,150.78571428571428,10.5,43.285714285714285,14.0,25.6,12.6,21.685714285714283,8.399999999999999,6.314285714285714,5.6,143.0285714285714,5.6,107.96750747252746,2.9407492307692302,9.415714285714287,0.13,37.720494864612505,39.12049486461251,120.62857142857142,180.94285714285712,34.628571428571426,51.94285714285714,20.48,30.72,17.348571428571425,26.02285714285714,5.051428571428572,7.577142857142856,114.42285714285713,171.63428571428568,86.37400597802197,129.56100896703296,7.53257142857143,11.298857142857145,-2.1020134193000075
06039,ssp245,near,44.41428571428572,1.4,201.3571428571429,10.5,28.285714285714285,14.0,21.314285714285717,12.6,121.68571428571428,8.399999999999999,51.31428571428572,5.6,170.17142857142858,5.6,46.05440000000001,1.2544,5.359714285714285,0.074,43.71428571428572,45.11428571428572,161.0857142857143,241.62857142857143,22.628571428571423,33.94285714285714,17.05142857142857,25.577142857142857,97.34857142857145,146.0228571428571,41.05142857142857,61.57714285714286,136.13714285714286,204.2057142857143,36.843520000000005,55.26528000000001,4.287771428571428,6.431657142857143,-0.4014813014439227
06041,ssp245,near,38.94285714285714,1.4,102.07142857142856,10.5,14.571428571428571,14.0,20.17142857142857,12.6,21.4,8.399999999999999,6.885714285714285,5.6,196.88571428571427,5.6,45.9516,1.2515999999999998,3.186857142857143,0.044,38.24285714285714,39.642857142857146,81.65714285714286,122.48571428571428,11.657142857142857,17.485714285714288,16.137142857142855,24.205714285714286,17.119999999999997,25.68,5.508571428571428,8.262857142857143,157.50857142857143,236.26285714285711,36.76128,55.14192,2.5494857142857144,3.8242285714285713,-3.0449018205915195
06043,ssp245,near,30.34285714285714,1.4,52.07142857142857,10.5,24.0,14.0,23.17142857142857,12.6,8.97142857142857,8.399999999999999,5.6,5.6,79.3142857142857,5.6,106.2952,2.8952,16.224,0.2239999999999999,29.642857142857142,31.04285714285714,41.65714285714286,62.48571428571428,19.2,28.8,18.537142857142857,27.805714285714284,7.177142857142856,10.765714285714283,4.48,6.72,63.451428571428565,95.17714285714284,85.03616,127.55424,12.9792,19.4688,14.788677433558874
06045,ssp245,near,34.33571428571429,1.4,78.35714285714286,10.5,14.0,14.0,21.88571428571429,12.6,10.685714285714283,8.399999999999999,5.742857142857143,5.6,118.02857142857142,5.6,135.34354285714286,3.6864,22.16314285714286,0.306,33.635714285714286,35.03571428571429,62.68571428571429,94.02857142857144,11.2,16.8,17.50857142857143,26.262857142857143,8.548571428571426,12.82285714285714,4.594285714285714,6.891428571428572,94.42285714285714,141.6342857142857,108.27483428571428,162.41225142857144,17.730514285714285,26.59577142857143,1.9342579432896159
06047,ssp245,near,44.41428571428572,1.4,201.3571428571429,10.5,25.142857142857142,14.0,22.17142857142857,12.6,120.68571428571428,8.399999999999999,42.457142857142856,5.6,178.74285714285713,5.6,50.39402857142856,1.3725999999999996,5.504571428571429,0.076,43.71428571428572,45.11428571428572,161.0857142857143,241.62857142857143,20.114285714285717,30.17142857142857,17.737142857142857,26.605714285714285,96.54857142857142,144.82285714285717,33.965714285714284,50.94857142857143,142.9942857142857,214.49142857142857,40.31522285714285,60.47283428571428,4.403657142857144,6.605485714285715,-0.6037235804966556
06049,ssp245,near,39.44285714285714,1.4,122.92857142857144,10.5,14.285714285714286,14.0,23.02857142857143,12.6,46.97142857142857,8.399999999999999,8.885714285714286,5.6,65.17142857142856,5.6,51.341257142857145,1.3984,7.677428571428571,0.1059999999999999,38.74285714285714,40.142857142857146,98.34285714285714,147.51428571428573,11.428571428571429,17.142857142857146,18.422857142857143,27.634285714285717,37.57714285714285,56.36571428571428,7.1085714285714285,10.662857142857144,52.13714285714285,78.20571428571428,41.07300571428571,61.60950857142858,6.1419428571428565,9.212914285714286,3.391723850795202
06051,ssp245,near,35.41428571428571,1.4,106.92857142857144,10.5,14.0,14.0,22.314285714285717,12.6,18.82857142857143,8.399999999999999,5.6,5.6,54.17142857142857,5.6,143.69237142857148,3.9138000000000006,10.14,0.1399999999999999,34.71428571428571,36.114285714285714,85.54285714285714,128.31428571428572,11.2,16.8,17.85142857142857,26.777142857142856,15.062857142857144,22.594285714285714,4.48,6.72,43.33714285714286,65.00571428571429,114.9538971428572,172.43084571428577,8.112,12.168,3.9802585056849935
06053,ssp245,near,33.25238095238095,1.4,23.785714285714285,10.5,14.0,14.0,19.314285714285717,12.6,9.257142857142856,8.399999999999999,5.6,5.6,145.31428571428572,5.6,58.71715714285714,1.5992999999999995,9.560571428571428,0.1319999999999999,32.55238095238095,33.95238095238096,19.02857142857143,28.54285714285714,11.2,16.8,15.45142857142857,23.17714285714285,7.405714285714285,11.108571428571429,4.48,6.72,116.25142857142858,174.37714285714287,46.97372571428571,70.46058857142857,7.648457142857143,11.472685714285712,1.1117746262323287
06055,ssp245,near,39.97142857142857,1.4,102.5,10.5,14.428571428571429,14.0,18.742857142857144,12.6,22.685714285714283,8.399999999999999,7.742857142857142,5.6,167.6,5.6,98.23274285714288,2.6756,13.326857142857142,0.1839999999999999,39.271428571428565,40.67142857142857,82.0,123.0,11.542857142857144,17.314285714285717,14.994285714285716,22.49142857142857,18.148571428571422,27.22285714285714,6.194285714285714,9.29142857142857,134.07999999999998,201.12,78.5861942857143,117.87929142857143,10.661485714285714,15.99222857142857,-0.4614828927176333
06057,ssp245,near,37.114285714285714,1.4,115.64285714285714,10.5,14.0,14.0,22.314285714285717,12.6,28.257142857142856,8.399999999999999,5.6,5.6,102.88571428571429,5.6,71.90125714285715,1.9584,10.71942857142857,0.148,36.41428571428571,37.81428571428572,92.5142857142857,138.77142857142857,11.2,16.8,17.85142857142857,26.777142857142856,22.605714285714285,33.90857142857143,4.48,6.72,82.30857142857143,123.46285714285716,57.52100571428572,86.28150857142857,8.575542857142857,12.863314285714283,5.717393820626391
06059,ssp245,near,40.32857142857143,1.4,150.92857142857142,10.5,39.71428571428572,14.0,19.742857142857144,12.6,25.54285714285714,8.399999999999999,7.457142857142857,5.6,139.6,5.6,82.08824761904762,2.2358666666666664,8.981142857142858,0.124,39.62857142857143,41.02857142857143,120.74285714285712,181.1142857142857,31.77142857142857,47.65714285714286,15.794285714285715,23.69142857142857,20.434285714285718,30.651428571428568,5.965714285714286,8.948571428571428,111.68,167.51999999999998,65.67059809523809,98.50589714285717,7.184914285714287,10.77737142857143,-2.5096093314034604
06061,ssp245,near,40.05238095238095,1.4,143.78571428571428,10.5,35.14285714285714,14.0,22.74285714285714,12.6,53.97142857142857,8.399999999999999,8.028571428571428,5.6,90.02857142857142,5.6,121.74457142857143,3.316,29.840571428571423,0.4119999999999999,39.35238095238095,40.75238095238095,115.02857142857142,172.54285714285714,28.11428571428571,42.17142857142856,18.194285714285712,27.29142857142857,43.17714285714285,64.76571428571428,6.422857142857143,9.634285714285712,72.02285714285713,108.03428571428572,97.39565714285716,146.09348571428572,23.87245714285714,35.80868571428572,3.763423338390531
06065,ssp245,near,45.33469387755102,1.4,238.92857142857144,10.5,75.71428571428572,14.0,23.17142857142857,12.6,134.82857142857142,8.399999999999999,52.74285714285715,5.6,101.02857142857142,5.6,49.97094013605442,1.3610761904761903,3.186857142857143,0.044,44.634693877551015,46.03469387755102,191.14285714285717,286.7142857142857,60.57142857142858,90.85714285714286,18.537142857142857,27.805714285714284,107.86285714285714,161.7942857142857,42.19428571428572,63.291428571428575,80.82285714285715,121.2342857142857,39.97675210884354,59.965128163265305,2.5494857142857144,3.8242285714285713,0.5352608038454676
06067,ssp245,near,43.67857142857142,1.4,189.64285714285717,10.5,23.42857142857143,14.0,20.314285714285717,12.6,101.82857142857142,8.399999999999999,27.6,5.6,142.17142857142858,5.6,66.71964761904762,1.8172666666666664,8.54657142857143,0.118,42.97857142857142,44.37857142857143,151.71428571428572,227.57142857142856,18.742857142857144,28.11428571428572,16.25142857142857,24.377142857142857,81.46285714285713,122.19428571428573,22.08,33.120000000000005,113.73714285714286,170.6057142857143,53.3757180952381,80.06357714285714,6.837257142857143,10.255885714285714,2.177891431535997
06069,ssp245,near,42.114285714285714,1.4,132.07142857142856,10.5,14.857142857142858,14.0,19.457142857142856,12.6,36.25714285714285,8.399999999999999,11.314285714285711,5.6,138.88571428571427,5.6,70.81451428571428,1.9288,6.663428571428571,0.0919999999999999,41.41428571428571,42.81428571428572,105.65714285714284,158.48571428571427,11.885714285714286,17.82857142857143,15.565714285714284,23.348571428571425,29.005714285714284,43.50857142857142,9.05142857142857,13.577142857142857,111.10857142857142,166.66285714285712,56.65161142857143,84.97741714285713,5.330742857142857,7.996114285714285,-4.931721932547433
06071,ssp245,near,43.356623376623375,1.4,207.3571428571429,10.5,70.85714285714286,14.0,24.88571428571429,12.6,115.68571428571428,8.399999999999999,36.028571428571425,5.6,77.3142857142857,5.6,45.75781903318904,1.246321919191919,3.621428571428572,0.0499999999999999,42.65662337662337,44.05662337662338,165.8857142857143,248.82857142857145,56.68571428571429,85.02857142857144,19.908571428571427,29.862857142857145,92.54857142857142,138.82285714285717,28.82285714285714,43.23428571428571,61.85142857142856,92.77714285714283,36.60625522655123,54.90938283982685,2.8971428571428577,4.345714285714286,3.6935398924195937
06073,ssp245,near,35.40643642072213,1.4,106.64285714285714,10.5,27.285714285714285,14.0,22.02857142857143,12.6,12.4,8.399999999999999,5.742857142857143,5.6,97.74285714285712,5.6,78.07479179392037,2.126550749250749,7.532571428571429,0.104,34.70643642072213,36.10643642072213,85.31428571428572,127.97142857142856,21.82857142857143,32.74285714285714,17.622857142857143,26.434285714285718,9.919999999999998,14.88,4.594285714285714,6.891428571428572,78.19428571428571,117.29142857142855,62.4598334351363,93.68975015270443,6.026057142857143,9.039085714285717,4.338660930352084
06075,ssp245,near,31.97142857142857,1.4,20.07142857142857,10.5,14.285714285714286,14.0,19.314285714285717,12.6,8.97142857142857,8.399999999999999,5.6,5.6,152.6,5.6,69.66902857142857,1.8976,6.518571428571429,0.09,31.27142857142857,32.67142857142857,16.057142857142857,24.08571428571428,11.428571428571429,17.142857142857146,15.45142857142857,23.17714285714285,7.177142857142856,10.765714285714283,4.48,6.72,122.08,183.12,55.73522285714286,83.60283428571428,5.214857142857143,7.822285714285714,2.650068010602677
06077,ssp245,near,44.27142857142857,1.4,196.78571428571428,10.5,23.57142857142857,14.0,22.02857142857143,12.6,110.68571428571428,8.399999999999999,38.457142857142856,5.6,146.88571428571427,5.6,74.61811428571428,2.0324,8.836285714285713,0.1219999999999999,43.57142857142857,44.971428571428575,157.42857142857142,236.14285714285717,18.85714285714285,28.285714285714285,17.622857142857143,26.434285714285718,88.54857142857142,132.82285714285717,30.765714285714285,46.14857142857143,117.5085714285714,176.26285714285711,59.69449142857143,89.54173714285714,7.0690285714285706,10.603542857142855,0.07137996128626867
06079,ssp245,near,36.99404761904762,1.4,108.64285714285714,10.5,14.428571428571429,14.0,19.457142857142856,12.6,14.828571428571427,8.399999999999999,5.885714285714285,5.6,160.74285714285713,5.6,100.67057142857144,2.742,11.00914285714286,0.152,36.29404761904762,37.69404761904762,86.91428571428571,130.37142857142857,11.542857142857144,17.314285714285717,15.565714285714284,23.348571428571425,11.86285714285714,17.794285714285714,4.708571428571428,7.062857142857142,128.59428571428572,192.89142857142852,80.53645714285715,120.80468571428572,8.807314285714288,13.21097142857143,-1.4784561883835607
06081,ssp245,near,35.152857142857144,1.4,41.5,10.5,14.714285714285714,14.0,19.457142857142856,12.6,11.114285714285714,8.399999999999999,5.6,5.6,115.17142857142856,5.6,69.647,1.897,9.995142857142858,0.1379999999999999,34.45285714285714,35.85285714285715,33.2,49.8,11.77142857142857,17.65714285714286,15.565714285714284,23.348571428571425,8.891428571428571,13.337142857142856,4.48,6.72,92.13714285714283,138.2057142857143,55.7176,83.5764,7.996114285714286,11.994171428571429,-2.691156703404019
06083,ssp245,near,32.90238095238095,1.4,32.92857142857143,10.5,14.142857142857142,14.0,19.742857142857144,12.6,8.97142857142857,8.399999999999999,5.6,5.6,153.17142857142858,5.6,79.37432761904762,2.1619466666666667,8.54657142857143,0.118,32.20238095238095,33.602380952380955,26.342857142857145,39.51428571428572,11.314285714285711,16.97142857142857,15.794285714285715,23.69142857142857,7.177142857142856,10.765714285714283,4.48,6.72,122.53714285714288,183.8057142857143,63.499462095238094,95.24919314285714,6.837257142857143,10.255885714285714,-0.11951313927059815
06085,ssp245,near,39.0202380952381,1.4,134.78571428571428,10.5,16.714285714285715,14.0,19.314285714285717,12.6,26.828571428571426,8.399999999999999,7.0285714285714285,5.6,169.0285714285714,5.6,44.13057142857143,1.202,4.925142857142856,0.0679999999999999,38.320238095238096,39.7202380952381,107.82857142857142,161.74285714285713,13.371428571428572,20.057142857142857,15.45142857142857,23.17714285714285,21.46285714285714,32.19428571428571,5.622857142857143,8.434285714285714,135.22285714285712,202.8342857142857,35.304457142857146,52.95668571428571,3.940114285714285,5.910171428571427,-3.729607373192202
06087,ssp245,near,38.92857142857142,1.4,51.21428571428572,10.5,14.428571428571429,14.0,18.457142857142856,12.6,13.828571428571427,8.399999999999999,6.171428571428571,5.6,112.3142857142857,5.6,181.70634285714283,4.949199999999999,21.004285714285714,0.29,38.22857142857142,39.62857142857143,40.971428571428575,61.457142857142856,11.542857142857144,17.314285714285717,14.765714285714283,22.148571428571422,11.062857142857142,16.594285714285714,4.937142857142857,7.405714285714285,89.85142857142856,134.77714285714285,145.36507428571426,218.0476114285714,16.803428571428572,25.205142857142857,-5.653537859235488
06089,ssp245,near,45.32857142857143,1.4,191.5,10.5,51.85714285714285,14.0,21.6,12.6,114.68571428571428,8.399999999999999,48.74285714285715,5.6,103.3142857142857,5.6,116.94234285714288,3.1852,20.859428571428573,0.288,44.62857142857143,46.02857142857143,153.2,229.8,41.48571428571428,62.22857142857143,17.28,25.92,91.74857142857142,137.62285714285713,38.99428571428572,58.49142857142858,82.65142857142857,123.97714285714284,93.5538742857143,140.33081142857145,16.68754285714286,25.031314285714288,-1.4216553824288525
06093,ssp245,near,40.88571428571428,1.4,139.21428571428572,10.5,15.0,14.0,25.74285714285714,12.6,60.97142857142857,8.399999999999999,11.314285714285711,5.6,72.6,5.6,79.86091428571429,2.1752,14.051142857142858,0.1939999999999999,40.18571428571428,41.58571428571428,111.37142857142858,167.05714285714288,12.0,18.0,20.59428571428571,30.89142857142857,48.777142857142856,73.16571428571429,9.05142857142857,13.577142857142857,58.08,87.11999999999999,63.88873142857143,95.83309714285714,11.240914285714286,16.86137142857143,-2.035935538155684
06095,ssp245,near,43.00238095238095,1.4,184.92857142857144,10.5,18.57142857142857,14.0,19.457142857142856,12.6,83.68571428571428,8.399999999999999,18.74285714285714,5.6,117.88571428571429,5.6,62.73247619047618,1.7086666666666663,9.126,0.126,42.30238095238094,43.70238095238095,147.94285714285712,221.9142857142857,14.857142857142856,22.285714285714285,15.565714285714284,23.348571428571425,66.94857142857143,100.42285714285714,14.994285714285713,22.491428571428568,94.30857142857144,141.46285714285716,50.18598095238095,75.27897142857142,7.3008,10.9512,-3.05845089867001
06097,ssp245,near,35.72380952380952,1.4,70.92857142857143,10.5,14.0,14.0,18.6,12.6,13.257142857142856,8.399999999999999,6.0285714285714285,5.6,109.45714285714286,5.6,96.67850476190478,2.633266666666666,13.906285714285714,0.1919999999999999,35.02380952380952,36.42380952380952,56.74285714285715,85.11428571428571,11.2,16.8,14.88,22.32,10.605714285714283,15.908571428571427,4.822857142857143,7.234285714285714,87.56571428571428,131.34857142857143,77.34280380952382,116.01420571428574,11.12502857142857,16.68754285714286,2.079178910028368
06099,ssp245,near,43.4,1.4,187.5,10.5,37.42857142857143,14.0,20.74285714285714,12.6,99.54285714285714,8.399999999999999,30.17142857142857,5.6,171.88571428571427,5.6,76.98251428571429,2.0968,8.836285714285713,0.1219999999999999,42.7,44.1,150.0,225.0,29.942857142857143,44.91428571428572,16.59428571428571,24.89142857142857,79.63428571428571,119.45142857142858,24.13714285714285,36.205714285714286,137.50857142857143,206.26285714285711,61.58601142857143,92.37901714285717,7.0690285714285706,10.603542857142855,0.656524658203125
06103,ssp245,near,46.22857142857143,1.4,200.78571428571428,10.5,58.142857142857146,14.0,21.88571428571429,12.6,126.1142857142857,8.399999999999999,58.74285714285715,5.6,111.74285714285712,5.6,109.87851428571427,2.9927999999999995,16.948285714285717,0.2339999999999999,45.52857142857143,46.92857142857143,160.62857142857143,240.94285714285712,46.51428571428572,69.77142857142857,17.50857142857143,26.262857142857143,100.89142857142856,151.33714285714285,46.99428571428572,70.49142857142857,89.3942857142857,134.09142857142857,87.90281142857143,131.85421714285712,13.558628571428574,20.33794285714286,-2.6002167837960357
06105,ssp245,near,40.56666666666666,1.4,127.0,10.5,15.0,14.0,22.433333333333334,12.6,66.06666666666666,8.399999999999999,18.1,5.6,66.26666666666667,5.6,74.77843333333333,2.0367666666666664,13.351,0.1843333333333333,39.86666666666666,41.266666666666666,101.6,152.4,12.0,18.0,17.946666666666665,26.92,52.85333333333333,79.28,14.48,21.72,53.013333333333335,79.52,59.82274666666666,89.73411999999999,10.6808,16.0212,-1.2138139997209763
06107,ssp245,near,43.59285714285714,1.4,204.64285714285717,10.5,42.0,14.0,22.457142857142856,12.6,124.82857142857142,8.399999999999999,48.31428571428572,5.6,133.6,5.6,46.8768,1.2768,4.056,0.0559999999999999,42.89285714285714,44.29285714285714,163.71428571428572,245.57142857142856,33.6,50.4,17.965714285714284,26.948571428571427,99.86285714285714,149.7942857142857,38.651428571428575,57.97714285714286,106.88,160.32,37.50144,56.25216,3.2448,4.8672,-1.7290128435407368
06109,ssp245,near,43.25714285714285,1.4,149.78571428571428,10.5,21.142857142857142,14.0,23.88571428571429,12.6,83.97142857142856,8.399999999999999,26.88571428571429,5.6,109.02857142857142,5.6,82.76868571428572,2.2544,14.340857142857145,0.1979999999999999,42.55714285714285,43.957142857142856,119.82857142857142,179.74285714285713,16.914285714285715,25.37142857142857,19.10857142857143,28.662857142857145,67.17714285714285,100.76571428571428,21.50857142857143,32.26285714285714,87.22285714285714,130.83428571428573,66.21494857142858,99.32242285714288,11.472685714285712,17.209028571428572,-2.3686159406389464
06111,ssp245,near,35.5,1.4,52.785714285714285,10.5,16.428571428571427,14.0,20.314285714285717,12.6,10.685714285714283,8.399999999999999,5.6,5.6,166.74285714285713,5.6,94.0387476190476,2.561366666666666,8.836285714285713,0.1219999999999999,34.8,36.2,42.22857142857143,63.34285714285714,13.142857142857142,19.71428571428571,16.25142857142857,24.377142857142857,8.548571428571426,12.82285714285714,4.48,6.72,133.3942857142857,200.09142857142857,75.23099809523809,112.84649714285712,7.0690285714285706,10.603542857142855,-1.7871582031250028
06113,ssp245,near,45.97142857142857,1.4,153.35714285714286,10.5,18.714285714285715,14.0,19.17142857142857,12.6,78.82857142857142,8.399999999999999,23.88571428571429,5.6,109.88571428571429,5.6,88.18771428571429,2.402,10.14,0.1399999999999999,45.271428571428565,46.67142857142857,122.68571428571428,184.02857142857144,14.971428571428572,22.45714285714286,15.337142857142856,23.005714285714284,63.06285714285714,94.5942857142857,19.10857142857143,28.662857142857145,87.90857142857143,131.86285714285714,70.55017142857143,105.82525714285715,8.112,12.168,-2.459023938860213
06115,ssp245,near,43.97857142857143,1.4,192.92857142857144,10.5,27.142857142857142,14.0,22.457142857142856,12.6,110.68571428571428,8.399999999999999,35.17142857142857,5.6,117.45714285714286,5.6,66.41614285714284,1.8089999999999995,9.850285714285713,0.1359999999999999,43.27857142857143,44.67857142857143,154.34285714285713,231.5142857142857,21.714285714285715,32.57142857142857,17.965714285714284,26.948571428571427,88.54857142857142,132.82285714285717,28.13714285714285,42.205714285714286,93.96571428571428,140.94857142857143,53.13291428571428,79.69937142857141,7.88022857142857,11.820342857142856,3.6416800362723265
